"","FIRE_ID","FIRE_TYPE","IG_DATE","LATITUDE","LONGITUDE","ACRES","US_L4CODE","ECO_US_ID","SECTION","year","month","ppt","tmean","vpdmax","vpdmin","PDSI","Open_Water","Developed","Barren","Deciduous","Evergreen","Mixed","Shrub","grass","Pasture","Crops","Wetlands","DOY","PET","EVI","NDVI","Elevation"
"2442","MN4667809327120150402","Wildfire",2015-04-02,46.66,-93.229,2745,"50o",110,"Northern Minnesota Drift & Lake Plains Section",2015,4,27.298999786377,5.4980001449585,10.7980003356934,0.74099999666214,-1.91,0.658954983,1.292841027,0.001790639,15.46932636,1.060058017,1.282097196,0.145041722,0.030440855,1.833613867,0,78.22583533,92,3.3,0.1379,0.3492,378
"2443","OK3644809610920150404","Wildfire",2015-04-04,36.454,-96.158,2650,"29a",89,"Flint Hills Section",2015,4,72.0220031738281,16.4490013122559,15.6709995269775,1.09399998188019,-3.51,0.116426947,4.293467553,0,50.44690036,0,0.007164735,0.539146322,43.50427197,1.089039746,0,0.003582368,94,3.8,0.2141,0.4584,263
"2444","FL2687008220320150405","Wildfire",2015-04-05,26.866,-82.187,557,"75b",100,"Florida Coastal Lowlands (Western) Section",2015,4,33.4039993286133,25.5050010681152,18.6049995422363,1.62300002574921,-1.45,19.85065005,27.76046703,0.4315748,0.220264317,2.725547079,0.608860714,2.191898571,0.830915798,0.155796712,0.077002973,45.14702195,95,5.4,0.2137,0.5075,1
"2445","OK3418309462020160215","Wildfire",2016-02-15,34.193,-94.641,1160,"36b",92,"Ouachita Mountains Section",2016,2,53.6669998168945,8.7180004119873,11.9670000076294,0.758000016212463,2.52,18.53430521,1.115747623,0.096710067,20.66192668,31.0475133,24.20258968,2.621917367,1.423787095,0.026863907,0,0.268639074,46,0.9,0.2376,0.5403,301
"2446","OK3603609626220160216","Wildfire",2016-02-16,36.044,-96.264,2468,"29a",89,"Flint Hills Section",2016,2,26.9020004272461,8.53800010681152,13.9169998168945,1.30200004577637,4.13,0.059103772,3.064441022,0,74.22717341,0,0.030447398,2.240570262,19.59916897,0.700290146,0.077014006,0.001791023,47,3.5,0.1624,0.3807,287
"2447","OK3488009520420160216","Wildfire",2016-02-16,34.874,-95.197,1093,"36d",91,"Arkansas Valley Section",2016,2,45.8689994812012,8.24300003051758,11.9750003814697,0.639999985694885,4.14,0.478246073,3.62177363,0.064482617,29.15688979,11.80748357,29.3772054,2.921420767,6.659621344,15.8931738,0,0.019703022,47,2.5,0.2127,0.5531,252
"2448","OK3468309556920160216","Wildfire",2016-02-16,34.715,-95.59,4423,"36d",162,"Cross Timbers and Prairie Section",2016,2,48.2050018310547,9.12600040435791,12.3090000152588,0.824999988079071,5.07,0.048357632,1.567145467,0,28.66532937,20.97288391,20.34065265,3.977862951,10.26435505,13.98610166,0,0.177311316,47,2.8,0.244,0.5357,263
"2449","OK3628909617120160217","Wildfire",2016-02-17,36.309,-96.17,5966,"29a",89,"Flint Hills Section",2016,2,18.0359992980957,8.8080005645752,14.1180000305176,1.57700002193451,3.53,4.988178822,1.232268233,0,43.1956584,0,0,1.128385155,46.39095859,3.030520132,0,0.034030663,48,3.2,0.154,0.3503,272
"2450","OK3514209540720160217","Wildfire",2016-02-17,35.14,-95.399,1219,"37e",162,"Cross Timbers and Prairie Section",2016,2,36.193000793457,8.52500057220459,11.8979997634888,0.88400000333786,5.44,0.306297915,5.740846887,0.023285806,42.46077237,1.75539156,10.7741635,2.45038332,8.236010604,27.97341836,0,0.279429677,48,2.7,0.1876,0.4044,239
"2451","TX3451210028620160217","Wildfire",2016-02-17,34.513,-100.344,4314,"26c",77,"Rolling Plains Section",2016,2,21.5109996795654,9.40200042724609,17.44700050354,1.45799994468689,3.26,0.089564002,1.48855372,11.31193351,0.0179128,0.084190162,0.220327446,58.94207,22.15276036,0,5.056783578,0.635904417,48,3.8,0.1135,0.2225,529
"2452","OK3556909615020160218","Wildfire",2016-02-18,35.593,-96.143,3088,"29a",162,"Cross Timbers and Prairie Section",2016,2,46.6059989929199,8.41499996185303,13.0030002593994,0.894999980926514,4.86,3.159478435,2.912308354,0,28.30992979,0,0.00716435,1.65854707,23.7050437,39.03675312,1.11047428,0.100300903,49,2.7,0.1587,0.2942,236
"2453","OK3620509643320160218","Wildfire",2016-02-18,36.228,-96.411,3418,"29a",89,"Flint Hills Section",2016,2,22.6720008850098,8.38400077819824,13.9720001220703,1.31700003147125,3.12,6.819606368,9.471874496,0,55.7889647,1.439853866,0.214903562,3.991833665,20.93518867,1.208832536,0,0.128942137,49,3.1,0.146,0.3669,255
"2454","OK3547309611620160218","Wildfire",2016-02-18,35.535,-96.097,13579,"29a",162,"Cross Timbers and Prairie Section",2016,2,44.8540000915527,8.51200008392334,12.7840003967285,0.901000022888184,5.14,4.634172546,2.014468359,0,33.46524371,0,0,2.223973069,37.96153708,19.4946818,0,0.205923432,49,2.6,0.1411,0.2668,292
"2455","OR4493212174420140716","Wildfire",2014-07-16,44.908,-121.661,5720,"9d",13,"Eastern Cascades Section",2014,7,21.2409992218018,18.0750007629395,25.6060009002686,1.80900001525879,1.05,0,0.001790895,0,0.014327161,51.64583259,0.064472223,21.69132132,26.39600272,0,0,0.186253089,197,7.2,0.4476,0.813,1085
"2456","OR4425512018720140717","Wildfire",2014-07-17,44.223,-120.154,9340,"11a",29,"Blue Mountains Section",2014,7,6.9850001335144,20.5370006561279,38.1129989624023,4.57399988174438,-2.29,0,0,0,0,22.57249816,0,25.04791417,52.33122571,0,0,0.048361962,198,7.2,0.1197,0.2783,1356
"2457","OR4473411775220140717","Wildfire",2014-07-17,44.717,-117.714,3475,"11i",29,"Blue Mountains Section",2014,7,3.60599994659424,21.3350009918213,38.7630004882812,4.43100023269653,-0.99,0,3.453464212,0,0,0,0,51.48133553,43.61252418,0.571397865,0.136132407,0.745145805,198,7.5,0.0932,0.2139,1244
"2458","MT4727211459720140717","Wildfire",2014-07-17,47.28,-114.603,1292,"15a",19,"Bitterroot Mountains Section",2014,7,12.6029996871948,19.8290004730225,26.2199993133545,6.44000005722046,-0.67,0.032239576,0.035821751,1.744519272,0,66.15560969,0,16.77353489,15.25827482,0,0,0,198,7,0.2829,0.7424,1582
"2459","AZ3351910912020140717","Wildfire",2014-07-17,33.52,-109.131,3650,"23c",39,"White Mountain-San Francisco Peaks Section",2014,7,95.9420013427734,21.7850017547607,27.2049999237061,5.22900009155273,-1.93,0,0.001791055,0,0,95.53489872,0,2.90150986,1.561800369,0,0,0,198,6,0.2101,0.4374,2250
"2460","CA3780511961320140717","Wildfire",2014-07-17,37.815,-119.618,1120,"5l",10,"Sierra Nevada Section",2014,7,34.0820007324219,16.943000793457,22.4400005340576,4.04899978637695,-3.53,0.010746718,1.230499185,0.041195751,0,74.16847271,0,20.74653866,3.793591374,0,0,0.008955598,198,5,0.2445,0.4433,2269
"2461","NM3497210806920140718","Wildfire",2014-07-18,34.96,-108.065,1176,"22k",39,"White Mountain-San Francisco Peaks Section",2014,7,82.5540008544922,20.0490016937256,30.3239994049072,2.82200002670288,-2.16,0.003582047,0.342085468,1.567145467,0,77.76623563,0,18.37948204,1.941469356,0,0,0,199,6.9,0.1759,0.3717,2334
"2462","WA4733311786420140719","Wildfire",2014-07-19,47.342,-117.787,9321,"10a",17,"Columbia Basin Section",2014,7,3.80200004577637,22.7090015411377,39.3390007019043,4.23899984359741,-2.31,2.347695283,1.964471187,0,0,1.437985745,0,4.339027972,72.65678163,0,4.082948318,13.17108986,200,8.3,0.1765,0.3857,634
"2463","UT4054911223820140720","Wildfire",2014-07-20,40.562,-112.237,1142,"13c",49,"Bonneville Basin Section",2014,7,32.2999992370605,25.1330013275146,40.0610008239746,11.8420000076294,-2.41,0.042989951,5.825138374,0,2.061726405,6.564923782,0.010747488,55.29403335,25.21898006,1.79303921,1.662278109,1.526143264,201,6.8,0.2016,0.3078,1552
"2464","UT4104911158820140720","Wildfire",2014-07-20,41.047,-111.586,1504,"19f",48,"Overthrust Mountains Section",2014,7,34.2229995727539,20.7960014343262,32.9249992370605,5.78499984741211,-2.36,0.182654943,2.635961535,0,33.10710384,6.570205755,0.825528714,41.06512902,12.37397704,0.564081443,1.663592572,1.011765127,201,6.7,0.2326,0.3872,1967
"2465","OR4566912007620140720","Wildfire",2014-07-20,45.658,-120.119,4916,"10e",17,"Columbia Basin Section",2014,7,3.68300008773804,25.2250003814697,42.2309989929199,5.05100011825562,-2.84,0,0.336766682,0,0,0,0,15.47514554,70.16569637,0,14.0223914,0,201,5.9,0.1088,0.1984,250
"2466","UT4010011263320140721","Wildfire",2014-07-21,40.119,-112.613,3039,"13d",49,"Bonneville Basin Section",2014,7,24.4060001373291,24.3120002746582,43.7529983520508,9.19200038909912,-1.67,0,1.339589527,0,0.017908951,10.08273935,0.012536266,41.5022028,47.0450231,0,0,0,202,7.5,0.1464,0.2154,1727
"2467","UT3993311271820140721","Wildfire",2014-07-21,39.946,-112.717,1171,"13d",49,"Bonneville Basin Section",2014,7,26.8770008087158,21.367000579834,29.7329998016357,8.75399971008301,-2.35,0,0,0,0.026869201,46.81868663,0.01612152,39.8273206,13.2698026,0,0,0.041199441,202,7.5,0.1987,0.2929,2141
"2468","OR4428211759520140723","Wildfire",2014-07-23,44.301,-117.565,13004,"11i",27,"Owyhee Uplands Section",2014,7,2.68300008773804,24.0750007629395,45.2169990539551,6.07000017166138,-3,0,1.030225933,0,0,0,0,19.08874277,79.77532116,0.091376561,0.005375092,0.008958486,204,7,0.1305,0.2047,1049
"2469","OR4445011747920140723","Wildfire",2014-07-23,44.445,-117.489,1582,"11i",27,"Owyhee Uplands Section",2014,7,2.89800000190735,23.3000011444092,41.8040008544922,8.05500030517578,-2.78,0.001790927,0.032236689,0,0,4.000931282,0,76.87017569,17.17678242,1.563479413,0.112828411,0.241775167,204,6.8,0.16,0.2768,1122
"2470","OR4413511774120140723","Wildfire",2014-07-23,44.148,-117.725,1250,"11i",27,"Owyhee Uplands Section",2014,7,7.05200004577637,22.8610019683838,36.9280014038086,9.73099994659424,-2.9,0,0.107492207,0,0,0.619871726,0,78.76491454,20.50234691,0,0,0.00537461,204,6.3,0.112,0.2054,1413
"2471","OR4410511798020140723","Wildfire",2014-07-23,44.137,-117.947,4203,"11i",27,"Owyhee Uplands Section",2014,7,11.9569997787476,21.7680015563965,40.9990005493164,4.60099983215332,-2.67,0.010744986,0.001790831,0,0,0.179083095,0,61.26074499,38.48316619,0.046561605,0,0.017908309,204,6.5,0.1282,0.2327,1347
"2472","OR4384611806020140723","Wildfire",2014-07-23,43.793,-118.02,4896,"80f",27,"Owyhee Uplands Section",2014,7,4.37099981307983,24.4620018005371,49.734001159668,5.73899984359741,-2.92,0.367179524,1.644247819,0,0,0.664505382,0,42.34385915,54.8315452,0,0,0.148662929,204,7.2,0.1195,0.2153,1100
"2473","NV4198111970420140723","Wildfire",2014-07-23,42.003,-119.678,1086,"80g",28,"Northwestern Basin and Range Section",2014,7,10.8380002975464,20.5650005340576,36.1829986572266,6.19299983978271,-2.66,0,0,0,0,0.084169054,0.017908309,90.71991404,9.070558739,0,0,0.107449857,204,6.1,0.1217,0.2236,1815
"2474","CO4071610803320140723","Wildfire",2014-07-23,40.763,-107.973,20338,"18a",46,"Greater Green River Basin Section",2014,7,19.5410003662109,21.1420001983643,35.6660003662109,4.92899990081787,-1.88,0,0.202392893,0,0.003582175,0.048359364,0,19.27210202,80.43236853,0,0,0.041195014,204,6.9,0.1431,0.2238,2053
"2475","WY4433510966920140723","Wildfire",2014-07-23,44.33,-109.645,1753,"17ao",55,"Yellowstone Highlands Section",2014,7,27.2430000305176,12.8420009613037,15.0799999237061,3.29699993133545,1.33,0.028660481,0,14.89449361,0.053738401,51.70529861,0.01074768,13.85017734,19.44434493,0,0,0,204,6.3,0.1629,0.5762,2701
"2476","MT4711310778620140724","Wildfire",2014-07-24,47.114,-107.791,1381,"43n",23,"Northwestern Glaciated Plains Section",2014,7,11.2910003662109,22.5550003051758,36.0130004882812,4.67899990081787,0.800000000000001,0,0.023290813,0,0,18.25283073,0,55.37480292,25.87788448,0.1845349,0,0.286656156,205,7,0.1785,0.3115,871
"2477","OR4360211790120140724","Wildfire",2014-07-24,43.657,-117.817,6033,"80f",27,"Owyhee Uplands Section",2014,7,4.19199991226196,23.7740020751953,39.9580001831055,10.6700000762939,-2.91,0,0,0,0,0.612453215,0,51.53023764,47.83402876,0,0,0.023280385,205,6.7,0.1008,0.2093,1375
"2478","MT4657210659120140724","Wildfire",2014-07-24,46.552,-106.58,9222,"43n",61,"Powder River Basin Section",2014,7,6.19700002670288,21.7020015716553,33.064998626709,2.96799993515015,1.75,0.358288099,0.189892693,0.021497286,0,0.10748643,0,21.95052041,75.11330861,0,0,2.259006467,205,7.3,0.1842,0.2959,874
"2479","MN4806409561420150406","Wildfire",2015-04-06,48.07,-95.604,851,"49a",112,"Lake Agassiz, Aspen Parklands Section",2015,4,11.0369997024536,5.60200023651123,11.6599998474121,1.14699995517731,-2.31,0.023285806,1.22519166,0,0.669914738,0,0,0.023285806,0.014329727,1.486709178,30.2912517,66.26603138,96,2.6,0.1456,0.2917,360
"2480","OK3504509689720160130","Wildfire",2016-01-30,35.063,-96.9,1141,"29a",162,"Cross Timbers and Prairie Section",2016,1,10.5290002822876,3.47500014305115,7.62599992752075,0.419999986886978,4.17,0.164809573,4.528680449,0,44.48604493,0.012539859,0.11285873,1.2360718,43.62258608,5.408261976,0,0.428146609,30,4.2,0.1644,0.3376,311
"2481","OK3507509472120160201","Wildfire",2016-02-01,35.059,-94.777,13100,"37a",91,"Arkansas Valley Section",2016,2,47.8160018920898,8.125,12.2550001144409,0.76800000667572,4.06,0.557167939,0.833064603,0.125407575,31.94668387,9.840911534,41.43645419,1.0570067,10.04514673,4.154573793,0,0.003583074,32,2.5,0.2503,0.5908,299
"2482","UT3953011186520140724","Wildfire",2014-07-24,39.526,-111.818,4356,"19f",49,"Bonneville Basin Section",2014,7,32.4160003662109,23.1560020446777,37.7019996643066,8.04300022125244,-2.18,0.005373455,1.592333871,0.068063765,11.43471252,37.32222819,0.342109977,17.76285151,29.94626545,0.094931041,1.431130217,0,205,7.4,0.3268,0.5623,2319
"2483","NV4000011456620140724","Wildfire",2014-07-24,39.999,-114.577,1940,"13q",50,"Northeastern Great Basin Section",2014,7,20.6030006408691,20.2720012664795,33.5559997558594,6.6100001335144,-1.39,0,0,0,0.445932877,54.85690748,0.042981482,24.69465239,19.95952577,0,0,0,205,7.3,0.2091,0.342,2297
"2484","CA3855312083620140725","Wildfire",2014-07-25,38.575,-120.79,4415,"6b",9,"Sierra Nevada Foothills Section",2014,7,0.0939999967813492,24.6530017852783,39.2019996643066,7.32999992370605,-3.13,0.066264305,2.12762147,0,0.653688414,51.73451296,0.598169672,12.11741318,32.19549761,0,0.503250533,0.003581854,206,7.3,0.3432,0.6517,466
"2485","CA3767511978320140726","Wildfire",2014-07-26,37.711,-119.78,4968,"5h",10,"Sierra Nevada Section",2014,7,10.5559997558594,23.4750003814697,31.882999420166,11.1009998321533,-4.49,0.001790671,1.722625123,0,0.008953353,31.10752977,0,39.01692184,27.90043871,0,0,0.241740532,207,6.9,0.407,0.644,1465
"2486","ID4646411689620140727","Wildfire",2014-07-27,46.453,-116.902,1884,"10l",18,"Palouse Prairie Section",2014,7,9.34000015258789,25.4750003814697,44.673999786377,8.27000045776367,-1.35,3.30736861,4.029008864,0.001790671,0.241740532,1.781717253,0.05909213,5.520637479,63.68161877,0.44408631,20.456621,0.476318381,208,6.8,0.1551,0.272,443
"2487","GA3160808243120140728","Wildfire",2014-07-28,31.607,-82.415,768,"75h",99,"Coastal Plains and Flatwoods, Lower Section",2014,7,24.4290008544922,27.8000011444092,29.181999206543,1.30900001525879,1.94,0.804284742,5.357718626,0.00179128,0.145093684,18.77261491,0.318847849,6.154838247,15.4336689,6.815820585,15.26170602,30.93361516,209,7.3,0.4332,0.7412,64
"2488","CA3726811933420140728","Wildfire",2014-07-28,37.294,-119.36,14534,"5n",10,"Sierra Nevada Section",2014,7,3.46199989318848,22.4100017547607,33.6040000915527,6.88100004196167,-4.68,0.109268083,0.021495361,0,0.01074768,18.46093218,0.245405367,3.6900369,77.46211443,0,0,0,209,5.5,0.3272,0.6115,1481
"2489","OR4523612034820140729","Wildfire",2014-07-29,45.187,-120.319,24108,"10k",30,"High Lava Plains Section",2014,7,4.63700008392334,22.9750003814697,40.1300010681152,6.49399995803833,-2.14,0,0.007164735,0.082394454,0,0,0,0.327786634,99.56653352,0,0,0.016120654,210,7.7,0.1079,0.215,775
"2490","NV4105311638320140729","Wildfire",2014-07-29,41.032,-116.376,1386,"13m",28,"Northwestern Basin and Range Section",2014,7,12.9670000076294,23.4970016479492,42.6419982910156,9.08399963378906,-1.91,2.195480105,0.345617994,9.125747645,0,0.093119874,0,49.55947137,38.64832921,0,0,0.032233803,210,5.2,0.0991,0.1874,1757
"2491","OR4518711749920140729","Wildfire",2014-07-29,45.187,-117.493,1106,"11l",29,"Blue Mountains Section",2014,7,4.09600019454956,16.5010013580322,21.9009990692139,6.57499980926514,-0.67,0.007163067,0,2.118477132,0.008953834,78.86895169,0,6.799541564,12.12707281,0,0,0.069839905,210,5.9,0.244,0.6626,2022
"2492","AZ3588311195020140729","Wildfire",2014-07-29,35.901,-111.94,9001,"23c",39,"White Mountain-San Francisco Peaks Section",2014,7,56.0050010681152,19.3860015869141,28.9360008239746,1.91100001335144,-2.18,0,0.001790767,0,0,47.99971348,0,2.249203109,49.74929265,0,0,0,210,4.6,0.2523,0.4448,2181
"2493","TX3104609896120140730","Wildfire",2014-07-30,31.036,-98.94,2320,"30a",78,"Edwards Plateau Section",2014,7,36.2630004882812,27.367000579834,35.7159996032715,3.35899996757507,-1.86,0,0.424601824,0,2.069262053,10.19044377,0.234695523,57.95367003,29.05566405,0.017915689,0.053747066,0,211,8,0.3381,0.5719,512
"2494","OR4485911972220140730","Wildfire",2014-07-30,44.87,-119.731,1233,"11a",29,"Blue Mountains Section",2014,7,9.19699954986572,23.3210010528564,44.7859992980957,5.88100004196167,-1.84,0,3.125111931,0,0.00358179,10.1024392,0,46.48984562,39.67011712,0.497868835,0.025072531,0.085962964,211,6.9,0.1417,0.269,757
"2495","CA4192412288020140730","Wildfire",2014-07-30,41.89,-122.871,34274,"78g",2,"Klamath Mountains Section",2014,7,20.4260005950928,24.9290008544922,42.6310005187988,8.13300037384033,-2.51,0,8.670499525,0,0.062686941,7.320043702,0.053731664,5.591675174,77.4362832,0.001791055,0,0.863288736,211,6.6,0.3609,0.7533,1235
"2496","CA3976812365020140730","Wildfire",2014-07-30,39.782,-123.652,12299,"1j",3,"Northern California Coast Section",2014,7,0,21.1100006103516,28.3560009002686,3.0550000667572,-4.92,0.139744876,3.769528451,0,0.132578472,68.0235058,0.109287659,1.144833023,26.6518561,0,0,0.028665616,211,8.3,0.4363,0.8347,430
"2497","ID4343411187020140731","Wildfire",2014-07-31,43.416,-111.906,1304,"12d",28,"Northwestern Basin and Range Section",2014,7,4.25299978256226,20.6360015869141,32.681999206543,4.51300001144409,-2.24,0,6.055233183,0,0,0.184468801,0,21.39121714,64.26140841,0.204169353,7.803209399,0.100293717,212,5.2,0.1727,0.2713,1665
"2498","CA4090112136820140731","Wildfire",2014-07-31,40.87,-121.314,39770,"4g",12,"Modoc Plateau Section",2014,7,7.99100017547607,24.9890003204346,38.2179985046387,11.0790004730225,-4.34,0,1.482648713,0,0,14.02786234,0,7.289689503,77.09594241,0,0,0.103857035,212,6.1,0.2466,0.4689,1477
"2499","CA4154812306220140731","Wildfire",2014-07-31,41.54,-123.042,3994,"78m",2,"Klamath Mountains Section",2014,7,21.4270000457764,22.5250015258789,34.3619995117188,7.68900012969971,-3.15,0.042983022,5.080951358,0.008954796,0.51758722,55.09348807,1.516942474,16.22250878,21.50046565,0,0,0.016118633,212,6,0.3999,0.7827,1494
"2500","AZ3220611053620140724","Wildfire",2014-07-24,32.2,-110.532,1130,"79c",38,"Basin and Range Section",2014,7,61.7480010986328,20.3620014190674,20.8409996032715,4.21199989318848,-2.99,0,0.003582239,0.023284555,0,53.84822052,0.411957515,43.21434329,2.498611882,0,0,0,205,6.7,0.3153,0.4784,2221
"2501","MS3024808954720160211","Wildfire",2016-02-11,30.251,-89.531,599,"75a",96,"Louisiana Coast Prairies and Marshes Section",2016,2,107.448997497559,12.1980009078979,10.9499998092651,0.547999978065491,0.950000000000001,1.08909827,7.054060832,0.313474009,0.154050084,21.28578082,0.080607602,10.4055458,4.263246516,0.37975137,0.102102963,54.87228173,42,3.8,0.2388,0.53,5
"2502","MS3038808844020160211","Wildfire",2016-02-11,30.413,-88.4,3898,"75a",99,"Coastal Plains and Flatwoods, Lower Section",2016,2,82.3030014038086,11.827000617981,10.3590002059937,0.623000025749207,2.09,8.009169711,2.362275235,0.229242782,0.001790959,2.845834229,0.051937818,0.214915109,0.324163622,0.032237266,0,85.92843327,42,3.5,0.2238,0.5249,2
